any_sample_inside_raw,direction_as_events_csv,direction_endpoint_rule,displacement_px,end_in_valid_dilated,end_in_valid_raw,final_gate_fail_reason,frame_end,frame_span,frame_start,internal_gap_frames,is_exit_as_events_csv,not_exit_reason_primary,num_detections,overlay_category,passed_post_filter_pre_merge,path_length_px,relaxed_exit_outward,start_in_valid_dilated,start_in_valid_raw,track_id,x_end,x_start,y_end,y_start
False,outside,outside,0.0,False,False,min_track_length,7988,1,7988,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,405,1341.5,1341.5,536.5,536.5
False,outside,outside,0.0,False,False,min_track_length,8024,1,8024,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,406,112.0,112.0,313.0,313.0
False,outside,outside,0.0,False,False,min_track_length,8105,1,8105,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,407,347.5,347.5,772.0,772.0
True,inside,inside,0.5,True,True,min_track_length,8149,2,8148,0,False,strict_endpoints_both_inside,2,no_exit_length_or_shape,False,0.5,False,True,True,408,437.0,437.5,715.5,715.5
False,outside,outside,0.0,True,False,min_track_length,8171,1,8171,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,409,675.0,675.0,586.5,586.5
False,outside,outside,0.0,False,False,min_track_length,8187,1,8187,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,410,393.5,393.5,90.0,90.0
False,outside,outside,0.0,False,False,min_track_length,8272,1,8272,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,411,407.0,407.0,557.5,557.5
False,outside,outside,0.0,False,False,min_track_length,8290,1,8290,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,412,375.0,375.0,476.5,476.5
True,inside,inside,0.0,True,True,min_track_length,8437,1,8437,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,413,453.0,453.0,711.5,711.5
False,outside,outside,0.0,False,False,min_track_length,8507,1,8507,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,414,362.5,362.5,757.0,757.0
False,outside,outside,0.5,False,False,min_track_length,8529,2,8528,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,0.5,False,False,False,415,393.5,393.0,89.5,89.5
False,outside,outside,107.69,True,False,min_track_length,8551,9,8543,7,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,107.69,False,True,False,416,405.5,510.0,738.0,764.0
False,outside,outside,0.0,False,False,min_track_length,8550,1,8550,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,417,948.0,948.0,613.5,613.5
False,outside,outside,0.0,False,False,min_track_length,8608,1,8608,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,418,1516.5,1516.5,296.5,296.5
False,outside,outside,0.0,False,False,min_track_length,8687,1,8687,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,419,338.5,338.5,506.0,506.0
False,outside,outside,0.0,False,False,min_track_length,8705,1,8705,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,420,421.5,421.5,2.0,2.0
False,outside,outside,0.0,False,False,min_track_length,8707,1,8707,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,421,308.5,308.5,659.5,659.5
True,inside,inside,0.0,True,True,min_track_length,8745,1,8745,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,422,486.0,486.0,736.5,736.5
False,outside,outside,0.0,False,False,min_track_length,8748,1,8748,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,423,446.5,446.5,503.0,503.0
False,outside,outside,0.0,False,False,min_track_length,8854,1,8854,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,424,370.0,370.0,7.0,7.0
False,outside,outside,0.0,False,False,min_track_length,8928,1,8928,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,425,274.0,274.0,311.0,311.0
