video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
video_sincronitzat,2014,2558.9333,2559.1667,0.2333,76768,76775,8,825.0,658.0,1027.0,370.5,351.37,367.68,0.9556,1575.79,428.62,False,False,outside
video_sincronitzat,2016,2559.6333,2559.8667,0.2333,76789,76796,8,776.5,645.5,918.5,524.0,186.89,209.68,0.8913,898.63,685.88,True,False,exits
video_sincronitzat,2022,2560.3667,2560.6333,0.2667,76811,76819,8,748.5,600.0,676.5,649.0,87.09,90.06,0.9671,337.71,105.38,True,True,inside
video_sincronitzat,2024,2563.5,2563.7333,0.2333,76905,76912,8,1101.5,338.5,807.5,632.5,415.78,442.51,0.9396,1896.49,551.81,False,True,enters
video_sincronitzat,2026,2572.0333,2572.4,0.3667,77161,77172,12,776.5,693.0,954.5,79.5,638.8,738.47,0.865,2014.01,647.62,True,False,exits
video_sincronitzat,2035,2572.8,2572.9667,0.1667,77184,77189,6,827.0,663.5,1027.0,593.5,211.9,215.78,0.982,1294.71,89.25,False,False,outside
video_sincronitzat,2039,2574.4,2575.0333,0.6333,77232,77251,18,756.0,621.5,1191.5,57.5,712.57,917.53,0.7766,1448.74,766.08,True,False,exits
video_sincronitzat,2051,2582.6,2582.9,0.3,77478,77487,10,814.5,634.5,1252.5,26.5,749.34,794.08,0.9437,2646.92,394.65,False,False,outside
video_sincronitzat,2054,2591.6333,2592.0,0.3667,77749,77760,12,736.5,653.5,1102.0,60.5,696.59,721.22,0.9658,1966.97,1089.79,True,False,exits
video_sincronitzat,2061,2622.8333,2623.1667,0.3333,78685,78695,10,793.5,658.0,1383.5,340.0,670.24,710.79,0.943,2132.38,286.5,True,False,exits
video_sincronitzat,2064,2628.7,2629.0667,0.3667,78861,78872,12,748.0,647.5,966.0,49.0,636.97,706.32,0.9018,1926.34,1067.67,True,False,exits
video_sincronitzat,2071,2632.7667,2633.1,0.3333,78983,78993,11,821.0,686.0,951.0,177.0,525.34,619.21,0.8484,1857.62,424.27,False,False,outside
video_sincronitzat,2090,2634.2333,2634.6,0.3667,79027,79038,10,742.0,665.5,1180.5,282.0,582.54,657.28,0.8863,1792.58,111.8,True,False,exits
video_sincronitzat,2097,2641.2,2641.6333,0.4333,79236,79249,14,1241.5,30.0,801.0,615.0,732.3,795.0,0.9211,1834.62,652.71,False,True,enters
